tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,PULocationID,DOLocationID
2023-03-04 14:13:00,2023-03-04 14:40:00,1,3.39,9.33,0.85,Credit card,189,235
2023-02-22 08:37:00,2023-02-22 08:56:00,5,15.05,41.42,3.76,Credit card,84,157
2023-01-21 02:51:00,2023-01-21 03:07:00,3,0.66,1.82,0.17,Credit card,225,211
2023-02-10 13:49:00,2023-02-10 14:21:00,4,3.79,10.43,0.95,Credit card,168,196
2023-02-04 01:16:00,2023-02-04 01:59:00,5,11.83,32.56,2.95,Credit card,186,115
2023-02-05 14:26:00,2023-02-05 14:31:00,5,14.43,39.71,3.6,Credit card,72,160
2023-02-12 03:34:00,2023-02-12 04:15:00,2,18.37,50.56,4.59,Cash,74,155
2023-03-03 20:30:00,2023-03-03 21:06:00,4,14.26,39.25,3.56,Cash,153,51
2023-02-23 13:47:00,2023-02-23 14:46:00,1,13.6,37.43,3.4,Cash,96,73
2023-03-04 20:16:00,2023-03-04 21:07:00,3,8.19,22.54,2.05,Cash,53,110
2023-02-15 13:17:00,2023-02-15 13:37:00,2,0.53,1.46,0.13,Credit card,174,221
2023-01-14 17:18:00,2023-01-14 18:08:00,3,2.84,7.82,0.71,Credit card,110,9
2023-02-01 09:35:00,2023-02-01 10:12:00,1,10.92,30.05,2.73,Credit card,51,82
2023-01-03 05:39:00,2023-01-03 06:01:00,1,13.67,37.62,3.41,Cash,253,22
2023-02-13 22:37:00,2023-02-13 23:08:00,5,8.64,23.78,2.16,Cash,73,99
2023-01-10 12:23:00,2023-01-10 13:02:00,1,14.75,40.59,3.68,Cash,212,170
2023-01-27 21:22:00,2023-01-27 22:03:00,3,10.68,29.39,2.67,Cash,212,190
2023-02-07 20:42:00,2023-02-07 21:10:00,4,1.95,5.37,0.49,Credit card,251,106
2023-01-08 19:33:00,2023-01-08 19:40:00,4,4.24,11.67,1.06,Credit card,168,168
2023-01-11 13:33:00,2023-01-11 13:40:00,5,16.88,46.46,4.22,Credit card,263,113
2023-03-08 11:02:00,2023-03-08 11:43:00,3,14.64,40.29,3.66,Credit card,230,148
2023-01-13 21:29:00,2023-01-13 22:04:00,3,17.95,49.4,4.48,Credit card,239,220
2023-02-01 16:56:00,2023-02-01 17:46:00,1,2.79,7.68,0.7,Credit card,143,33
2023-01-29 09:20:00,2023-01-29 09:48:00,3,19.81,54.52,4.95,Credit card,70,220
2023-02-01 05:26:00,2023-02-01 05:38:00,2,4.58,12.6,1.14,Credit card,174,185
2023-02-11 10:41:00,2023-02-11 11:23:00,1,0.73,2.01,0.18,Credit card,109,193
2023-01-19 19:54:00,2023-01-19 20:29:00,2,19.95,54.91,4.98,Credit card,203,180
2023-02-17 10:23:00,2023-02-17 11:12:00,5,5.98,16.46,1.49,Credit card,185,6
2023-02-13 22:58:00,2023-02-13 23:08:00,4,13.53,37.24,3.38,Credit card,92,9
2023-02-01 16:52:00,2023-02-01 17:06:00,5,3.95,10.87,0.99,Credit card,259,61
2023-02-13 08:11:00,2023-02-13 09:02:00,4,11.81,32.5,2.95,Cash,206,163
2023-01-09 21:15:00,2023-01-09 22:06:00,5,18.13,49.9,4.53,Credit card,52,99
2023-02-09 21:11:00,2023-02-09 21:49:00,3,6.74,18.55,1.68,Credit card,181,148
2023-03-07 17:13:00,2023-03-07 18:12:00,2,13.57,37.35,3.39,Cash,3,58
2023-03-05 10:06:00,2023-03-05 10:59:00,4,4.16,11.45,1.04,Cash,84,215
2023-02-11 04:23:00,2023-02-11 05:17:00,1,12.68,34.9,3.17,Cash,214,182
2023-01-30 00:40:00,2023-01-30 01:02:00,2,7.06,19.43,1.76,Credit card,34,35
2023-01-07 02:44:00,2023-01-07 03:18:00,1,4.62,12.72,1.15,Credit card,50,46
2023-01-28 07:56:00,2023-01-28 08:34:00,2,6.61,18.19,1.65,Credit card,259,87
2023-01-05 01:36:00,2023-01-05 01:46:00,2,3.99,10.98,1.0,Credit card,258,4
2023-03-06 16:43:00,2023-03-06 17:21:00,5,18.09,49.79,4.52,Cash,182,107
2023-01-11 11:24:00,2023-01-11 12:08:00,4,8.25,22.71,2.06,Credit card,33,75
2023-01-03 01:20:00,2023-01-03 01:30:00,4,5.28,14.53,1.32,Credit card,40,40
2023-02-01 05:27:00,2023-02-01 05:47:00,2,9.24,25.43,2.31,Credit card,210,127
2023-02-28 23:30:00,2023-03-01 00:05:00,3,6.75,18.58,1.69,Credit card,136,183
2023-01-10 22:54:00,2023-01-10 23:39:00,3,15.02,41.34,3.75,Credit card,87,119
2023-03-03 15:14:00,2023-03-03 16:06:00,1,19.44,53.5,4.85,Cash,60,73
2023-01-15 23:02:00,2023-01-15 23:49:00,1,9.04,24.88,2.26,Cash,164,40
2023-03-09 09:37:00,2023-03-09 10:24:00,5,17.29,47.59,4.32,Cash,3,204
2023-01-23 04:50:00,2023-01-23 04:59:00,2,11.53,31.73,2.88,Credit card,15,96
2023-02-16 23:12:00,2023-02-17 00:00:00,1,3.57,9.83,0.89,Credit card,102,143
2023-01-16 21:05:00,2023-01-16 21:50:00,1,13.97,38.45,3.49,Credit card,255,115
2023-02-20 05:39:00,2023-02-20 06:18:00,2,10.51,28.93,2.63,Credit card,225,133
2023-01-15 13:49:00,2023-01-15 14:45:00,5,13.19,36.3,3.29,Cash,210,168
2023-01-31 03:03:00,2023-01-31 03:45:00,1,17.85,49.13,4.46,Credit card,23,245
2023-02-20 23:00:00,2023-02-20 23:24:00,5,9.09,25.02,2.27,Cash,235,259
2023-02-08 19:25:00,2023-02-08 20:09:00,4,18.07,49.73,4.51,Credit card,131,46
2023-02-12 01:22:00,2023-02-12 01:30:00,5,15.14,41.67,3.78,Credit card,158,237
2023-01-22 02:29:00,2023-01-22 02:55:00,3,10.03,27.6,2.5,Credit card,173,53
2023-02-06 20:50:00,2023-02-06 21:29:00,3,12.26,33.74,3.06,Credit card,17,148
2023-02-27 07:43:00,2023-02-27 08:37:00,5,6.85,18.85,1.71,Cash,185,187
2023-01-17 18:56:00,2023-01-17 19:01:00,3,19.68,54.16,4.91,Credit card,184,21
2023-01-17 23:10:00,2023-01-17 23:45:00,4,13.51,37.18,3.37,Cash,143,90
2023-02-28 07:08:00,2023-02-28 07:42:00,2,1.36,3.74,0.34,Cash,44,233
2023-03-01 19:54:00,2023-03-01 20:31:00,3,6.87,18.91,1.72,Credit card,12,215
2023-02-09 08:00:00,2023-02-09 08:35:00,3,12.65,34.82,3.16,Cash,8,51
2023-02-06 00:09:00,2023-02-06 00:50:00,5,1.6,4.4,0.4,Credit card,80,153
2023-01-03 15:46:00,2023-01-03 16:37:00,4,0.97,2.67,0.24,Credit card,162,116
2023-03-09 02:50:00,2023-03-09 03:16:00,2,9.28,25.54,2.32,Cash,216,214
2023-02-25 21:32:00,2023-02-25 22:03:00,5,6.99,19.24,1.75,No charge,248,137
2023-01-18 23:03:00,2023-01-18 23:30:00,5,9.05,24.91,2.26,Credit card,29,71
2023-02-10 22:06:00,2023-02-10 23:02:00,4,5.62,15.47,1.4,Credit card,133,245
2023-02-23 21:41:00,2023-02-23 22:04:00,2,3.71,10.21,0.93,Credit card,5,38
2023-02-09 02:22:00,2023-02-09 02:45:00,4,13.94,38.37,3.48,Credit card,244,216
2023-02-05 09:25:00,2023-02-05 09:40:00,2,10.53,28.98,2.63,Credit card,30,127
2023-01-01 09:43:00,2023-01-01 09:50:00,4,4.4,12.11,1.1,Cash,117,72
2023-03-06 03:31:00,2023-03-06 04:20:00,5,6.73,18.52,1.68,Credit card,178,226
2023-01-20 13:13:00,2023-01-20 13:56:00,5,12.04,33.14,3.01,Credit card,261,246
2023-01-19 17:32:00,2023-01-19 18:24:00,1,1.91,5.26,0.48,Credit card,235,71
2023-01-26 08:03:00,2023-01-26 08:27:00,3,3.38,9.3,0.84,Credit card,141,195
2023-03-10 11:28:00,2023-03-10 12:19:00,4,1.93,5.31,0.48,Credit card,50,38
2023-03-06 01:23:00,2023-03-06 02:18:00,1,16.34,44.97,4.08,Credit card,108,117
2023-01-06 16:40:00,2023-01-06 17:21:00,3,15.17,41.75,3.79,Cash,46,238
2023-02-22 13:14:00,2023-02-22 13:35:00,4,15.19,41.81,3.79,Credit card,82,204
2023-01-10 06:16:00,2023-01-10 06:24:00,2,14.47,39.82,3.61,Credit card,126,5
2023-02-18 20:51:00,2023-02-18 21:36:00,3,13.55,37.29,3.38,Cash,84,157
2023-01-18 00:25:00,2023-01-18 01:00:00,5,9.8,26.97,2.45,Credit card,71,107
2023-02-03 07:05:00,2023-02-03 07:47:00,1,13.02,35.83,3.25,Credit card,175,228
2023-01-30 16:07:00,2023-01-30 16:22:00,3,1.25,3.44,0.31,Credit card,91,142
2023-01-18 22:30:00,2023-01-18 23:11:00,3,12.62,34.73,3.15,Credit card,249,172
2023-02-11 15:32:00,2023-02-11 15:40:00,5,15.67,43.13,3.91,Credit card,132,146
2023-01-11 08:56:00,2023-01-11 09:43:00,4,10.26,28.24,2.56,Credit card,169,7
2023-01-24 21:07:00,2023-01-24 21:30:00,2,7.47,20.56,1.87,Cash,60,16
2023-03-03 01:10:00,2023-03-03 02:06:00,5,5.91,16.27,1.48,Cash,241,37
2023-02-14 13:17:00,2023-02-14 14:09:00,2,13.03,35.86,3.25,Credit card,190,153
2023-02-18 00:48:00,2023-02-18 01:32:00,4,14.01,38.56,3.5,Credit card,232,183
2023-02-28 04:09:00,2023-02-28 04:15:00,3,17.48,48.11,4.37,Credit card,15,156
2023-01-29 12:38:00,2023-01-29 13:01:00,2,7.18,19.76,1.79,Credit card,41,137
2023-02-24 08:06:00,2023-02-24 08:42:00,1,15.51,42.69,3.87,Credit card,208,90
2023-02-05 08:59:00,2023-02-05 09:09:00,1,11.45,31.51,2.86,Credit card,60,218
2023-02-25 15:25:00,2023-02-25 15:38:00,5,17.72,48.77,4.43,Credit card,240,186
2023-02-05 17:31:00,2023-02-05 18:08:00,4,10.79,29.7,2.7,Cash,96,209
2023-02-23 10:19:00,2023-02-23 10:28:00,5,10.59,29.15,2.65,Credit card,160,51
2023-01-11 09:32:00,2023-01-11 10:31:00,5,11.77,32.39,2.94,Cash,209,88
2023-02-01 16:03:00,2023-02-01 16:58:00,5,15.11,41.59,3.77,Cash,133,136
2023-02-02 00:55:00,2023-02-02 01:17:00,1,19.31,53.14,4.82,Credit card,97,158
2023-02-11 16:12:00,2023-02-11 16:33:00,1,1.93,5.31,0.48,Cash,219,155
2023-02-26 04:38:00,2023-02-26 04:51:00,5,1.54,4.24,0.38,Cash,71,220
2023-01-16 16:53:00,2023-01-16 17:37:00,1,18.78,51.69,4.69,Credit card,134,167
2023-03-03 07:28:00,2023-03-03 07:50:00,4,10.83,29.81,2.71,Credit card,66,179
2023-03-06 06:15:00,2023-03-06 06:37:00,5,12.49,34.37,3.12,Credit card,127,50
2023-01-28 01:46:00,2023-01-28 02:45:00,1,9.91,27.27,2.47,Cash,205,87
2023-02-25 22:21:00,2023-02-25 22:42:00,2,2.33,6.41,0.58,Credit card,117,33
2023-02-23 17:14:00,2023-02-23 17:19:00,5,15.48,42.6,3.87,Credit card,149,141
2023-01-08 17:08:00,2023-01-08 18:00:00,5,15.07,41.48,3.76,Credit card,194,206
2023-03-03 04:14:00,2023-03-03 04:26:00,4,6.58,18.11,1.64,Credit card,168,224
2023-01-13 04:36:00,2023-01-13 05:19:00,3,6.47,17.81,1.62,Credit card,179,113
2023-01-29 12:09:00,2023-01-29 12:25:00,3,16.84,46.35,4.21,Cash,148,5
2023-01-11 17:28:00,2023-01-11 18:10:00,4,1.91,5.26,0.48,Credit card,57,212
2023-01-22 17:10:00,2023-01-22 18:02:00,4,17.68,48.66,4.42,Cash,5,256
2023-01-28 19:06:00,2023-01-28 19:20:00,4,5.5,15.14,1.37,Cash,14,30
2023-01-11 15:28:00,2023-01-11 16:15:00,3,12.06,33.19,3.01,Credit card,216,82
2023-01-17 15:52:00,2023-01-17 16:25:00,4,18.75,51.6,4.68,Credit card,175,236
2023-02-03 23:29:00,2023-02-03 23:57:00,1,13.72,37.76,3.43,Cash,3,253
2023-03-05 02:50:00,2023-03-05 03:46:00,5,8.58,23.61,2.14,Cash,137,118
2023-01-13 20:48:00,2023-01-13 21:04:00,5,13.95,38.39,3.48,Credit card,100,30
2023-02-16 11:54:00,2023-02-16 12:15:00,2,7.21,19.84,1.8,Credit card,83,111
2023-02-05 08:36:00,2023-02-05 09:31:00,2,5.91,16.27,1.48,Credit card,132,254
2023-02-08 01:39:00,2023-02-08 02:28:00,5,19.94,54.88,4.98,Cash,1,199
2023-02-24 06:54:00,2023-02-24 07:14:00,1,15.14,41.67,3.78,Cash,116,244
2023-01-13 13:10:00,2023-01-13 13:46:00,3,13.07,35.97,3.26,Credit card,202,221
2023-02-22 07:40:00,2023-02-22 07:56:00,3,7.43,20.45,1.86,Cash,140,156
2023-02-04 22:13:00,2023-02-04 23:09:00,1,1.46,4.02,0.36,Credit card,146,236
2023-02-08 12:08:00,2023-02-08 12:46:00,3,1.11,3.05,0.28,Cash,202,19
2023-01-17 21:47:00,2023-01-17 22:47:00,4,11.31,31.13,2.82,Credit card,152,215
2023-02-14 07:08:00,2023-02-14 07:15:00,5,15.36,42.27,3.84,Credit card,222,114
2023-02-27 20:16:00,2023-02-27 20:42:00,5,10.98,30.22,2.74,Credit card,79,200
2023-02-18 21:55:00,2023-02-18 22:05:00,1,16.9,46.51,4.22,Credit card,200,25
2023-03-05 02:49:00,2023-03-05 03:03:00,3,1.15,3.17,0.29,Credit card,250,121
2023-02-28 17:35:00,2023-02-28 18:18:00,2,7.65,21.05,1.91,Credit card,99,230
2023-01-16 18:26:00,2023-01-16 19:23:00,2,5.12,14.09,1.28,Credit card,213,99
2023-02-20 12:13:00,2023-02-20 12:27:00,3,9.22,25.38,2.3,Credit card,143,3
2023-01-16 04:31:00,2023-01-16 05:29:00,2,1.91,5.26,0.48,Credit card,190,261
2023-02-14 13:38:00,2023-02-14 14:14:00,1,19.11,52.59,4.77,Cash,52,254
2023-01-27 06:58:00,2023-01-27 07:51:00,1,4.85,13.35,1.21,Cash,112,20
2023-01-13 18:28:00,2023-01-13 18:59:00,3,18.49,50.89,4.62,Credit card,135,204
2023-01-18 00:43:00,2023-01-18 01:37:00,2,8.8,24.22,2.2,Credit card,112,128
2023-01-29 15:12:00,2023-01-29 15:41:00,1,19.72,54.27,4.92,Credit card,13,174
2023-02-11 01:13:00,2023-02-11 01:33:00,1,11.3,31.1,2.82,Cash,233,221
2023-02-26 09:07:00,2023-02-26 09:54:00,4,18.65,51.33,4.66,Cash,44,37
2023-01-05 21:06:00,2023-01-05 21:39:00,4,0.6,1.65,0.15,Credit card,73,149
2023-02-02 16:19:00,2023-02-02 17:10:00,1,15.09,41.53,3.77,Cash,261,92
2023-01-01 20:56:00,2023-01-01 21:41:00,3,18.11,49.84,4.52,Cash,231,70
2023-02-14 02:38:00,2023-02-14 02:53:00,5,3.22,8.86,0.8,Cash,33,84
2023-01-13 10:15:00,2023-01-13 10:33:00,5,2.37,6.52,0.59,Credit card,68,205
2023-01-18 18:15:00,2023-01-18 18:56:00,1,8.78,24.16,2.19,Credit card,16,88
2023-02-04 22:44:00,2023-02-04 23:35:00,1,18.71,51.49,4.67,Credit card,150,252
2023-02-21 02:47:00,2023-02-21 03:45:00,1,11.08,30.49,2.77,Credit card,102,211
2023-02-16 00:08:00,2023-02-16 00:35:00,3,10.79,29.7,2.7,Credit card,186,31
2023-03-01 10:39:00,2023-03-01 10:47:00,4,3.25,8.94,0.81,Credit card,25,61
2023-02-15 01:16:00,2023-02-15 02:02:00,1,0.52,1.43,0.13,Credit card,72,67
2023-02-07 05:46:00,2023-02-07 06:07:00,1,16.3,44.86,4.07,Credit card,81,226
2023-03-04 07:44:00,2023-03-04 08:37:00,2,2.21,6.08,0.55,Credit card,61,67
2023-02-14 18:11:00,2023-02-14 19:08:00,3,12.86,35.39,3.21,Credit card,18,128
2023-02-07 19:57:00,2023-02-07 20:09:00,1,18.34,50.48,4.58,Cash,242,111
2023-03-06 15:19:00,2023-03-06 15:27:00,2,4.57,12.58,1.14,Cash,58,34
2023-02-10 09:36:00,2023-02-10 09:51:00,5,13.47,37.07,3.36,Credit card,57,212
2023-02-14 11:34:00,2023-02-14 12:08:00,1,2.03,5.59,0.51,Credit card,97,125
2023-01-16 05:22:00,2023-01-16 05:52:00,1,12.27,33.77,3.06,Credit card,215,103
2023-01-08 12:35:00,2023-01-08 13:10:00,2,3.7,10.18,0.92,Credit card,12,206
2023-02-21 11:07:00,2023-02-21 11:31:00,3,14.85,40.87,3.71,Cash,11,120
2023-01-03 19:24:00,2023-01-03 19:59:00,1,6.37,17.53,1.59,Credit card,163,170
2023-03-11 06:33:00,2023-03-11 07:25:00,5,9.54,26.26,2.38,Credit card,217,35
2023-01-21 01:45:00,2023-01-21 02:38:00,1,12.19,33.55,3.04,Cash,241,246
2023-01-27 14:04:00,2023-01-27 14:43:00,5,3.84,10.57,0.96,Credit card,45,58
2023-01-03 23:25:00,2023-01-03 23:44:00,4,14.96,41.17,3.74,Credit card,81,141
2023-01-26 00:25:00,2023-01-26 00:54:00,4,6.4,17.61,1.6,Credit card,255,111
2023-01-21 11:10:00,2023-01-21 11:58:00,5,13.42,36.93,3.35,Credit card,67,163
2023-02-18 22:25:00,2023-02-18 23:15:00,3,3.59,9.88,0.9,Credit card,102,111
2023-01-27 06:36:00,2023-01-27 07:05:00,1,13.92,38.31,3.48,Credit card,91,152
2023-01-16 07:27:00,2023-01-16 08:02:00,1,3.0,8.26,0.75,Credit card,42,65
2023-02-11 15:02:00,2023-02-11 15:23:00,4,8.79,24.19,2.2,Cash,77,106
2023-02-21 11:40:00,2023-02-21 11:54:00,5,5.32,14.64,1.33,Credit card,234,216
2023-03-09 14:03:00,2023-03-09 14:41:00,1,15.09,41.53,3.77,Cash,202,91
2023-02-15 02:01:00,2023-02-15 03:01:00,1,5.61,15.44,1.4,Credit card,221,26
2023-02-20 00:53:00,2023-02-20 01:25:00,3,17.69,48.69,4.42,Credit card,262,157
2023-02-16 11:52:00,2023-02-16 11:57:00,2,17.89,49.24,4.47,Credit card,39,72
2023-01-11 07:18:00,2023-01-11 07:41:00,4,4.33,11.92,1.08,Credit card,11,44
2023-02-22 03:06:00,2023-02-22 04:02:00,4,12.47,34.32,3.11,Credit card,112,90
2023-01-11 09:29:00,2023-01-11 10:02:00,2,2.21,6.08,0.55,Credit card,108,133
2023-01-25 09:12:00,2023-01-25 09:41:00,1,8.13,22.38,2.03,Cash,94,161
2023-02-19 10:26:00,2023-02-19 11:14:00,3,14.41,39.66,3.6,Credit card,84,232
2023-02-03 09:25:00,2023-02-03 09:50:00,3,13.36,36.77,3.34,Credit card,58,261
2023-02-19 08:06:00,2023-02-19 08:44:00,4,12.68,34.9,3.17,Cash,16,111
2023-03-10 21:13:00,2023-03-10 22:01:00,3,6.01,16.54,1.5,Credit card,93,164
2023-01-04 18:53:00,2023-01-04 19:00:00,2,7.87,21.66,1.97,Credit card,165,77
2023-03-11 04:15:00,2023-03-11 04:26:00,1,2.51,6.91,0.63,Cash,215,209
2023-03-07 10:38:00,2023-03-07 11:17:00,2,14.52,39.96,3.63,Credit card,144,13
2023-02-10 04:10:00,2023-02-10 04:55:00,5,10.33,28.43,2.58,Credit card,138,58
2023-02-19 17:31:00,2023-02-19 17:58:00,4,14.32,39.41,3.58,Credit card,204,36
2023-01-20 21:24:00,2023-01-20 22:23:00,3,5.35,14.72,1.34,Credit card,210,25
2023-02-08 16:45:00,2023-02-08 17:17:00,5,6.83,18.8,1.71,Credit card,19,34
2023-01-10 07:43:00,2023-01-10 08:27:00,3,7.02,19.32,1.75,Credit card,162,140
2023-03-08 23:47:00,2023-03-09 00:33:00,1,1.0,2.75,0.25,Cash,130,222
2023-03-01 11:58:00,2023-03-01 12:57:00,1,7.15,19.68,1.79,Cash,44,37
2023-03-10 09:20:00,2023-03-10 09:42:00,1,16.16,44.48,4.04,Credit card,83,129
2023-01-23 12:44:00,2023-01-23 13:10:00,3,18.0,49.54,4.5,Credit card,124,218
2023-01-28 02:21:00,2023-01-28 02:43:00,5,10.61,29.2,2.65,Cash,27,248
2023-01-03 22:24:00,2023-01-03 22:46:00,1,9.38,25.82,2.34,Credit card,7,111
2023-02-10 22:27:00,2023-02-10 23:23:00,5,1.1,3.03,0.27,Credit card,199,220
2023-01-24 22:07:00,2023-01-24 22:18:00,3,17.64,48.55,4.41,Credit card,112,196
2023-02-01 17:28:00,2023-02-01 17:49:00,5,0.75,2.06,0.19,Cash,89,147
2023-01-08 22:01:00,2023-01-08 22:47:00,3,18.92,52.07,4.73,Credit card,128,40
2023-02-09 23:09:00,2023-02-09 23:51:00,3,10.04,27.63,2.51,No charge,230,134
2023-01-11 16:26:00,2023-01-11 16:56:00,4,7.17,19.73,1.79,Credit card,18,191
2023-01-22 13:36:00,2023-01-22 14:10:00,3,18.52,50.97,4.63,Credit card,161,163
2023-01-20 02:29:00,2023-01-20 03:23:00,3,0.98,2.7,0.25,Credit card,166,61
2023-03-09 03:20:00,2023-03-09 04:08:00,2,11.84,32.59,2.96,Credit card,260,5
2023-02-23 12:20:00,2023-02-23 13:12:00,1,11.2,30.82,2.8,Cash,190,37
2023-03-04 17:26:00,2023-03-04 17:46:00,4,4.78,13.16,1.19,No charge,217,217
2023-02-01 21:57:00,2023-02-01 22:48:00,4,8.86,24.38,2.21,Credit card,207,225
2023-03-06 16:39:00,2023-03-06 17:27:00,4,13.22,36.38,3.3,No charge,153,216
2023-02-25 13:08:00,2023-02-25 13:50:00,2,14.68,40.4,3.67,Cash,181,139
2023-02-27 14:18:00,2023-02-27 15:12:00,3,0.51,1.4,0.13,Credit card,212,106
2023-02-08 23:20:00,2023-02-08 23:37:00,1,18.77,51.66,4.69,Credit card,203,99
2023-01-16 02:35:00,2023-01-16 03:13:00,5,3.71,10.21,0.93,Credit card,205,168
2023-02-26 02:00:00,2023-02-26 02:26:00,3,5.05,13.9,1.26,Credit card,153,87
2023-01-13 16:09:00,2023-01-13 16:57:00,2,5.64,15.52,1.41,Credit card,170,84
2023-01-19 19:22:00,2023-01-19 20:11:00,3,1.24,3.41,0.31,Credit card,241,224
2023-01-19 20:04:00,2023-01-19 20:20:00,3,2.9,7.98,0.72,Credit card,245,11
2023-01-06 09:40:00,2023-01-06 10:05:00,2,19.73,54.3,4.93,Cash,80,186
2023-02-21 21:20:00,2023-02-21 22:00:00,4,6.65,18.3,1.66,Cash,92,231
2023-02-01 22:22:00,2023-02-01 22:27:00,4,2.75,7.57,0.69,Credit card,149,141
2023-02-18 10:47:00,2023-02-18 11:35:00,1,2.59,7.13,0.65,Credit card,30,106
2023-01-26 14:02:00,2023-01-26 14:07:00,1,14.53,39.99,3.63,Credit card,123,253
2023-02-24 07:51:00,2023-02-24 08:49:00,4,17.16,47.23,4.29,Credit card,29,49
2023-02-19 00:57:00,2023-02-19 01:06:00,5,5.51,15.16,1.38,Credit card,259,263
2023-01-16 07:49:00,2023-01-16 07:54:00,3,0.91,2.5,0.23,Credit card,186,205
2023-01-30 11:01:00,2023-01-30 11:32:00,5,4.85,13.35,1.21,Credit card,75,51
2023-03-06 02:01:00,2023-03-06 02:12:00,3,1.6,4.4,0.4,Credit card,45,175
2023-01-27 15:16:00,2023-01-27 15:54:00,4,2.52,6.94,0.63,Credit card,69,225
2023-01-27 08:03:00,2023-01-27 08:14:00,1,8.91,24.52,2.23,Credit card,210,261
2023-02-22 03:09:00,2023-02-22 03:57:00,1,4.98,13.71,1.24,Cash,239,222
2023-01-25 08:01:00,2023-01-25 08:34:00,5,10.56,29.06,2.64,No charge,192,223
2023-02-16 19:45:00,2023-02-16 20:12:00,1,5.44,14.97,1.36,Credit card,103,74
2023-03-03 19:57:00,2023-03-03 20:16:00,4,18.84,51.85,4.71,Credit card,241,114
2023-01-09 16:01:00,2023-01-09 16:52:00,5,18.17,50.01,4.54,Credit card,253,219
2023-01-13 08:11:00,2023-01-13 08:34:00,3,11.55,31.79,2.88,Credit card,220,54
2023-03-10 06:36:00,2023-03-10 06:57:00,1,7.41,20.39,1.85,Credit card,217,200
2023-02-07 11:08:00,2023-02-07 11:25:00,2,7.93,21.82,1.98,Credit card,202,131
2023-01-06 09:30:00,2023-01-06 09:37:00,1,8.53,23.48,2.13,Cash,29,192
2023-01-26 05:49:00,2023-01-26 05:55:00,3,14.69,40.43,3.67,Credit card,212,179
2023-03-01 16:49:00,2023-03-01 17:33:00,5,9.31,25.62,2.32,Cash,154,240
2023-01-12 13:11:00,2023-01-12 13:21:00,3,17.21,47.37,4.3,Credit card,231,245
2023-03-05 20:17:00,2023-03-05 20:25:00,2,18.91,52.04,4.72,Credit card,102,117
2023-01-13 01:52:00,2023-01-13 02:35:00,4,7.05,19.4,1.76,Credit card,177,208
2023-01-23 17:25:00,2023-01-23 18:12:00,1,11.43,31.46,2.85,Credit card,181,212
2023-01-14 07:28:00,2023-01-14 08:26:00,5,2.35,6.47,0.59,Credit card,232,259
2023-03-06 18:03:00,2023-03-06 18:21:00,4,4.41,12.14,1.1,Credit card,12,163
2023-01-30 07:37:00,2023-01-30 08:20:00,3,8.56,23.56,2.14,Credit card,186,226
2023-01-23 12:47:00,2023-01-23 13:32:00,5,4.52,12.44,1.13,Credit card,249,64
2023-03-11 07:27:00,2023-03-11 07:39:00,4,17.59,48.41,4.39,Credit card,135,246
2023-03-03 13:15:00,2023-03-03 14:05:00,5,3.59,9.88,0.9,Cash,245,18
2023-02-05 17:52:00,2023-02-05 18:04:00,2,9.39,25.84,2.34,Credit card,31,34
2023-02-14 13:14:00,2023-02-14 13:24:00,2,12.31,33.88,3.07,Credit card,259,181
2023-01-13 22:34:00,2023-01-13 23:33:00,1,13.99,38.5,3.49,Credit card,104,194
2023-02-22 13:24:00,2023-02-22 14:07:00,1,7.97,21.93,1.99,Cash,1,192
2023-02-27 13:30:00,2023-02-27 13:43:00,2,17.45,48.03,4.36,Credit card,207,67
2023-01-25 11:01:00,2023-01-25 11:30:00,5,11.58,31.87,2.89,Credit card,135,209
2023-02-27 03:28:00,2023-02-27 04:15:00,2,9.07,24.96,2.26,Credit card,89,167
2023-02-07 16:53:00,2023-02-07 17:46:00,1,1.81,4.98,0.45,Credit card,195,246
2023-02-04 03:34:00,2023-02-04 04:20:00,2,9.56,26.31,2.39,Credit card,122,245
2023-02-11 03:23:00,2023-02-11 04:04:00,2,16.5,45.41,4.12,Cash,116,166
2023-01-07 20:58:00,2023-01-07 21:54:00,5,12.48,34.35,3.12,Cash,196,211
2023-02-27 16:10:00,2023-02-27 16:26:00,4,16.73,46.04,4.18,Credit card,36,133
2023-01-09 11:22:00,2023-01-09 11:34:00,1,10.13,27.88,2.53,Credit card,67,197
2023-02-06 16:02:00,2023-02-06 16:51:00,5,2.81,7.73,0.7,Credit card,133,49
2023-02-16 22:22:00,2023-02-16 22:38:00,2,0.77,2.12,0.19,Credit card,11,64
2023-03-10 05:58:00,2023-03-10 06:19:00,2,6.41,17.64,1.6,Cash,218,112
2023-01-26 07:47:00,2023-01-26 08:10:00,4,14.11,38.83,3.52,Credit card,156,185
2023-03-05 05:36:00,2023-03-05 06:10:00,1,15.91,43.79,3.97,Credit card,240,104
2023-02-03 14:14:00,2023-02-03 15:01:00,1,6.27,17.26,1.57,Credit card,60,213
2023-02-11 09:17:00,2023-02-11 09:26:00,3,10.17,27.99,2.54,Cash,138,5
2023-02-14 10:08:00,2023-02-14 10:53:00,1,8.71,23.97,2.18,Credit card,50,119
2023-01-30 18:58:00,2023-01-30 19:32:00,4,8.51,23.42,2.13,Credit card,167,249
2023-02-22 23:18:00,2023-02-22 23:40:00,3,5.01,13.79,1.25,Credit card,165,167
